Survived,Pclass,Sex,Age,SibSp,Parch,Sex_encoding,features,rawPrediction,probability,prediction
1,1,female,72.0,0,0,0.0,"[1.0,1.0,0.0,0.0,72.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,72.0,0,0,0.0,"[1.0,1.0,0.0,0.0,72.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,72.0,0,2,0.0,"[1.0,1.0,0.0,2.0,72.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,72.0,0,3,0.0,"[1.0,1.0,0.0,3.0,72.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,72.0,1,0,0.0,"[1.0,1.0,1.0,0.0,72.0,0.0]","[-1.5435020027250106,1.5435020027250106]","[0.04364652142729092,0.956353478572709]",1.0
1,1,female,73.0,0,0,0.0,"[1.0,1.0,0.0,0.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,0,0.0,"[1.0,1.0,0.0,0.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,0,0.0,"[1.0,1.0,0.0,0.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,0,0.0,"[1.0,1.0,0.0,0.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,0,0.0,"[1.0,1.0,0.0,0.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,0,0.0,"[1.0,1.0,0.0,0.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,1,0.0,"[1.0,1.0,0.0,1.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,2,0.0,"[1.0,1.0,0.0,2.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,0,3,0.0,"[1.0,1.0,0.0,3.0,73.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,73.0,1,0,0.0,"[1.0,1.0,1.0,0.0,73.0,0.0]","[-1.5435020027250106,1.5435020027250106]","[0.04364652142729092,0.956353478572709]",1.0
1,1,female,74.0,0,0,0.0,"[1.0,1.0,0.0,0.0,74.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,74.0,0,0,0.0,"[1.0,1.0,0.0,0.0,74.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,74.0,1,2,0.0,"[1.0,1.0,1.0,2.0,74.0,0.0]","[-1.5435020027250106,1.5435020027250106]","[0.04364652142729092,0.956353478572709]",1.0
1,1,female,75.0,0,0,0.0,"[1.0,1.0,0.0,0.0,75.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,75.0,0,1,0.0,"[1.0,1.0,0.0,1.0,75.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,75.0,1,0,0.0,"[1.0,1.0,1.0,0.0,75.0,0.0]","[-1.5435020027250106,1.5435020027250106]","[0.04364652142729092,0.956353478572709]",1.0
1,1,female,76.0,0,0,0.0,"[1.0,1.0,0.0,0.0,76.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,76.0,0,0,0.0,"[1.0,1.0,0.0,0.0,76.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,76.0,0,2,0.0,"[1.0,1.0,0.0,2.0,76.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,77.0,0,0,0.0,"[1.0,1.0,0.0,0.0,77.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,77.0,1,0,0.0,"[1.0,1.0,1.0,0.0,77.0,0.0]","[-1.5435020027250106,1.5435020027250106]","[0.04364652142729092,0.956353478572709]",1.0
1,1,female,79.0,0,1,0.0,"[1.0,1.0,0.0,1.0,79.0,0.0]","[-1.5435020027250121,1.5435020027250121]","[0.043646521427290794,0.9563534785727092]",1.0
1,1,female,79.0,1,0,0.0,"[1.0,1.0,1.0,0.0,79.0,0.0]","[-1.5435020027250106,1.5435020027250106]","[0.04364652142729092,0.956353478572709]",1.0
1,1,male,2.0,1,1,1.0,"[1.0,1.0,1.0,1.0,2.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,2.0,1,4,1.0,"[1.0,1.0,1.0,4.0,2.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,2.0,1,6,1.0,"[1.0,1.0,1.0,6.0,2.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,3.0,1,2,1.0,"[1.0,1.0,1.0,2.0,3.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,4.0,1,2,1.0,"[1.0,1.0,1.0,2.0,4.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,5.0,0,0,1.0,"[1.0,1.0,0.0,0.0,5.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,5.0,1,2,1.0,"[1.0,1.0,1.0,2.0,5.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,5.0,1,2,1.0,"[1.0,1.0,1.0,2.0,5.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,6.0,0,1,1.0,"[1.0,1.0,0.0,1.0,6.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,6.0,1,0,1.0,"[1.0,1.0,1.0,0.0,6.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,6.0,1,0,1.0,"[1.0,1.0,1.0,0.0,6.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,7.0,0,0,1.0,"[1.0,1.0,0.0,0.0,7.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,7.0,0,0,1.0,"[1.0,1.0,0.0,0.0,7.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,7.0,0,0,1.0,"[1.0,1.0,0.0,0.0,7.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,7.0,1,2,1.0,"[1.0,1.0,1.0,2.0,7.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,8.0,1,0,1.0,"[1.0,1.0,1.0,0.0,8.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,8.0,1,2,1.0,"[1.0,1.0,1.0,2.0,8.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,9.0,0,0,1.0,"[1.0,1.0,0.0,0.0,9.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,9.0,0,1,1.0,"[1.0,1.0,0.0,1.0,9.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,10.0,1,0,1.0,"[1.0,1.0,1.0,0.0,10.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,10.0,1,1,1.0,"[1.0,1.0,1.0,1.0,10.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,11.0,1,2,1.0,"[1.0,1.0,1.0,2.0,11.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,16.0,0,0,1.0,"[1.0,1.0,0.0,0.0,16.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,17.0,0,0,1.0,"[1.0,1.0,0.0,0.0,17.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,17.0,0,0,1.0,"[1.0,1.0,0.0,0.0,17.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,17.0,1,0,1.0,"[1.0,1.0,1.0,0.0,17.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,17.0,2,0,1.0,"[1.0,1.0,2.0,0.0,17.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,18.0,1,0,1.0,"[1.0,1.0,1.0,0.0,18.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,18.0,2,0,1.0,"[1.0,1.0,2.0,0.0,18.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,19.0,0,0,1.0,"[1.0,1.0,0.0,0.0,19.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,19.0,0,0,1.0,"[1.0,1.0,0.0,0.0,19.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,19.0,0,0,1.0,"[1.0,1.0,0.0,0.0,19.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,20.0,0,0,1.0,"[1.0,1.0,0.0,0.0,20.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,20.0,0,0,1.0,"[1.0,1.0,0.0,0.0,20.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,20.0,0,0,1.0,"[1.0,1.0,0.0,0.0,20.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,20.0,0,2,1.0,"[1.0,1.0,0.0,2.0,20.0,1.0]","[-1.543502002725005,1.543502002725005]","[0.04364652142729138,0.9563534785727086]",1.0
1,1,male,21.0,0,0,1.0,"[1.0,1.0,0.0,0.0,21.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,21.0,0,1,1.0,"[1.0,1.0,0.0,1.0,21.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,21.0,2,0,1.0,"[1.0,1.0,2.0,0.0,21.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,21.0,2,0,1.0,"[1.0,1.0,2.0,0.0,21.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,22.0,0,0,1.0,"[1.0,1.0,0.0,0.0,22.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,22.0,1,2,1.0,"[1.0,1.0,1.0,2.0,22.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,23.0,0,0,1.0,"[1.0,1.0,0.0,0.0,23.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,23.0,0,0,1.0,"[1.0,1.0,0.0,0.0,23.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,23.0,0,0,1.0,"[1.0,1.0,0.0,0.0,23.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,23.0,0,0,1.0,"[1.0,1.0,0.0,0.0,23.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,23.0,0,0,1.0,"[1.0,1.0,0.0,0.0,23.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,23.0,1,2,1.0,"[1.0,1.0,1.0,2.0,23.0,1.0]","[-1.5435020027250048,1.5435020027250048]","[0.0436465214272914,0.9563534785727086]",1.0
1,1,male,24.0,0,0,1.0,"[1.0,1.0,0.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,0,0,1.0,"[1.0,1.0,0.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,0,0,1.0,"[1.0,1.0,0.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,0,0,1.0,"[1.0,1.0,0.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,0,0,1.0,"[1.0,1.0,0.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,0,0,1.0,"[1.0,1.0,0.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,1,0,1.0,"[1.0,1.0,1.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,1,0,1.0,"[1.0,1.0,1.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,1,0,1.0,"[1.0,1.0,1.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,1,0,1.0,"[1.0,1.0,1.0,0.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,24.0,1,2,1.0,"[1.0,1.0,1.0,2.0,24.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,25.0,0,1,1.0,"[1.0,1.0,0.0,1.0,25.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,25.0,1,0,1.0,"[1.0,1.0,1.0,0.0,25.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,25.0,1,5,1.0,"[1.0,1.0,1.0,5.0,25.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,25.0,2,0,1.0,"[1.0,1.0,2.0,0.0,25.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,25.0,3,0,1.0,"[1.0,1.0,3.0,0.0,25.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,26.0,0,0,1.0,"[1.0,1.0,0.0,0.0,26.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,26.0,0,0,1.0,"[1.0,1.0,0.0,0.0,26.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,26.0,0,1,1.0,"[1.0,1.0,0.0,1.0,26.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,26.0,0,2,1.0,"[1.0,1.0,0.0,2.0,26.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,26.0,1,2,1.0,"[1.0,1.0,1.0,2.0,26.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,26.0,2,2,1.0,"[1.0,1.0,2.0,2.0,26.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,27.0,0,0,1.0,"[1.0,1.0,0.0,0.0,27.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,27.0,0,0,1.0,"[1.0,1.0,0.0,0.0,27.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,27.0,0,0,1.0,"[1.0,1.0,0.0,0.0,27.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,27.0,0,0,1.0,"[1.0,1.0,0.0,0.0,27.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,27.0,0,0,1.0,"[1.0,1.0,0.0,0.0,27.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,27.0,2,0,1.0,"[1.0,1.0,2.0,0.0,27.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,28.0,0,0,1.0,"[1.0,1.0,0.0,0.0,28.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,28.0,0,0,1.0,"[1.0,1.0,0.0,0.0,28.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,28.0,0,0,1.0,"[1.0,1.0,0.0,0.0,28.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,28.0,1,0,1.0,"[1.0,1.0,1.0,0.0,28.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,28.0,1,0,1.0,"[1.0,1.0,1.0,0.0,28.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,28.0,1,0,1.0,"[1.0,1.0,1.0,0.0,28.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,28.0,1,1,1.0,"[1.0,1.0,1.0,1.0,28.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,29.0,0,0,1.0,"[1.0,1.0,0.0,0.0,29.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,29.0,0,0,1.0,"[1.0,1.0,0.0,0.0,29.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,29.0,0,0,1.0,"[1.0,1.0,0.0,0.0,29.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,29.0,0,1,1.0,"[1.0,1.0,0.0,1.0,29.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,29.0,0,2,1.0,"[1.0,1.0,0.0,2.0,29.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,29.0,1,0,1.0,"[1.0,1.0,1.0,0.0,29.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,29.0,1,2,1.0,"[1.0,1.0,1.0,2.0,29.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,29.0,2,0,1.0,"[1.0,1.0,2.0,0.0,29.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,29.0,2,0,1.0,"[1.0,1.0,2.0,0.0,29.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,30.0,0,0,1.0,"[1.0,1.0,0.0,0.0,30.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,30.0,0,0,1.0,"[1.0,1.0,0.0,0.0,30.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,30.0,0,0,1.0,"[1.0,1.0,0.0,0.0,30.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,30.0,0,0,1.0,"[1.0,1.0,0.0,0.0,30.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,30.0,0,1,1.0,"[1.0,1.0,0.0,1.0,30.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,30.0,1,0,1.0,"[1.0,1.0,1.0,0.0,30.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,30.0,1,0,1.0,"[1.0,1.0,1.0,0.0,30.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,30.0,1,2,1.0,"[1.0,1.0,1.0,2.0,30.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,0,1.0,"[1.0,1.0,0.0,0.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,2,1.0,"[1.0,1.0,0.0,2.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,0,2,1.0,"[1.0,1.0,0.0,2.0,31.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,31.0,1,0,1.0,"[1.0,1.0,1.0,0.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,1,0,1.0,"[1.0,1.0,1.0,0.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,1,2,1.0,"[1.0,1.0,1.0,2.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,1,2,1.0,"[1.0,1.0,1.0,2.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,1,2,1.0,"[1.0,1.0,1.0,2.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,2,0,1.0,"[1.0,1.0,2.0,0.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,2,0,1.0,"[1.0,1.0,2.0,0.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,31.0,3,0,1.0,"[1.0,1.0,3.0,0.0,31.0,1.0]","[-1.5435020027250046,1.5435020027250046]","[0.04364652142729142,0.9563534785727086]",1.0
1,1,male,32.0,0,0,1.0,"[1.0,1.0,0.0,0.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,0,1.0,"[1.0,1.0,0.0,0.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,0,1.0,"[1.0,1.0,0.0,0.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,0,1.0,"[1.0,1.0,0.0,0.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,0,1.0,"[1.0,1.0,0.0,0.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,0,1.0,"[1.0,1.0,0.0,0.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,1,1.0,"[1.0,1.0,0.0,1.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,32.0,0,2,1.0,"[1.0,1.0,0.0,2.0,32.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
1,1,male,33.0,0,0,1.0,"[1.0,1.0,0.0,0.0,33.0,1.0]","[-1.5435020027250062,1.5435020027250062]","[0.04364652142729129,0.9563534785727087]",1.0
